Time,C1 True RMS (?),C1 AC RMS (?),Position,Strain
433,0.0328498,0.032428903,3.930949451,0.031931275
433.1,0.037299646,0.036892725,3.989165979,0.047213958
433.2,0.044735986,0.044412905,4.048888593,0.062892011
433.3,0.056734628,0.056403938,4.103408338,0.077204235
433.4,0.080143276,0.079977216,4.147654971,0.088819618
433.5,0.148980504,0.148853734,4.17772369,0.096713094
433.6,0.184999164,0.184886556,4.190226257,0.099995199
433.7,0.327534058,0.327474325,4.184186171,0.098409589
433.8,0.24537237,0.245298094,4.16008396,0.092082408
433.9,0.264947034,0.264880463,4.120363759,0.081655279
434,0.272206174,0.272138652,4.068927946,0.068152632
434.1,0.21995121,0.219881651,4.010785601,0.052889423
434.2,0.147247296,0.147124502,3.951102048,0.037221624
434.3,0.135737729,0.135600606,3.896345217,0.022847161
434.4,0.143962776,0.143837599,3.851895411,0.011178442
434.5,0.157520773,0.157399859,3.822020176,0.003335759
434.6,0.164939602,0.164820118,3.809515186,5.3018E-05
434.7,0.175478102,0.175371176,3.815655799,0.001665018
434.8,0.20660165,0.206518263,3.839665053,0.007967796
434.9,0.25038759,0.250302202,3.879426434,0.018405735
435,0.231288772,0.231192535,3.930986089,0.031940893
435.1,0.166217935,0.166122026,3.989162648,0.047213084
435.2,0.132998814,0.132915133,4.048841357,0.062879611
435.3,0.108214398,0.108141868,4.103396227,0.077201056
435.4,0.077038474,0.076909013,4.147616213,0.088809444
435.5,0.060790035,0.060569651,4.177730048,0.096714763
435.6,0.051002326,0.050745851,4.190187197,0.099984945
435.7,0.040199374,0.039875406,4.184178904,0.098407681
435.8,0.033799291,0.033411159,4.160057314,0.092075414
435.9,0.029073501,0.028543203,4.120337113,0.081648284
436,0.026479725,0.02592265,4.068951261,0.068158752
436.1,0.024441783,0.023969465,4.010778032,0.052887436
436.2,0.022078045,0.021597334,3.951126574,0.037228062
436.3,0.021225211,0.020614632,3.896387305,0.02285821
436.4,0.021436502,0.020766088,3.851949611,0.01119267
436.5,0.021843639,0.021211611,3.822046518,0.003342675
436.6,0.022413107,0.021731138,3.809553943,6.31923E-05
436.7,0.022949982,0.022251435,3.811594153,0.000598777
436.8,0.024400815,0.023749317,3.811384621,0.000543772
436.9,0.026437202,0.025847976,3.808268895,-0.000274151
437,0.029688047,0.02914459,3.8081175,-0.000313895
437,0.03389714,0.033450279,3.8081175,-0.000313895
437.1,0.041741354,0.041462099,3.815481997,0.001619392
437.2,0.049230818,0.048991966,3.87408519,0.017003581
437.3,0.069320082,0.069153721,3.959194456,0.039345999
437.4,0.127166356,0.127079885,4.04918654,0.062970226
437.5,0.283540179,0.283485811,4.128161248,0.083702233
437.6,0.342650747,0.34256701,4.179155894,0.097089068
437.7,0.26478095,0.264717826,4.191160672,0.100240496
437.8,0.259802826,0.259733674,4.161364163,0.09241848
437.9,0.240292552,0.240224146,4.096763577,0.075459889
438,0.203176169,0.203091838,4.010814669,0.052897054
438.1,0.152479681,0.152365226,3.922371365,0.029679403
438.2,0.141086284,0.140959371,3.850960996,0.010933145
438.3,0.14507144,0.144946042,3.812080739,0.000726513
438.4,0.158749566,0.158633197,3.814236009,0.001292303
438.5,0.172332815,0.172212371,3.856677398,0.012433783
438.6,0.163186683,0.163072436,3.930015642,0.031686136
438.7,0.211030388,0.210955538,4.01895068,0.055032874
438.8,0.229946227,0.229872102,4.103755035,0.077295248
438.9,0.210517136,0.210447295,4.165737079,0.093566434
439,0.15927406,0.159150377,4.191566716,0.100347089
439.1,0.125540526,0.125428701,4.175445789,0.096115111
439.2,0.103523799,0.103397457,4.121271528,0.081893582
439.3,0.07352638,0.073367754,4.04071867,0.060747288
439.4,0.058270408,0.058070465,3.950738395,0.03712616
439.5,0.047179655,0.046915393,3.871768834,0.016395504
439.6,0.039108628,0.038826482,3.820595844,0.002961852
439.7,0.031460599,0.031059285,3.808713696,-0.000157385
439.8,0.027526151,0.027120694,3.838331861,0.007617814
439.9,0.024387826,0.02385453,3.902975444,0.024587692
440,0.021931558,0.021411464,3.988644269,0.047077002
440.1,0.020213736,0.019615873,4.077179925,0.070318896
440.2,0.019217492,0.018412926,4.148579394,0.089062293
440.3,0.019234233,0.018359172,4.187547763,0.099292055
440.4,0.019742107,0.018893228,4.185392795,0.098726345
440.5,0.020124266,0.019376698,4.142929908,0.087579221
440.6,0.021043343,0.020420394,4.069520812,0.068308268
440.7,0.022359668,0.021781127,3.980480402,0.044933868
440.8,0.024713239,0.023997162,3.895827443,0.022711238
440.9,0.027610398,0.026995485,3.833604074,0.006376701
441,0.031315472,0.030853764,3.808021212,-0.000339172
441.1,0.038144556,0.037790965,3.824318667,0.003939147
441.2,0.048829752,0.048589704,3.878381197,0.018131345
441.3,0.06811561,0.067971374,3.958853816,0.039256575
441.4,0.124348567,0.124250773,4.048661802,0.062832475
441.5,0.310081079,0.310044763,4.127597753,0.083554308
441.6,0.332312641,0.33226446,4.178636909,0.096952827
441.7,0.278691434,0.278624923,4.190734039,0.100128499
441.8,0.275180013,0.2751171,4.161012622,0.092326196
441.9,0.246381812,0.246331039,4.096503782,0.075391689
442,0.235984797,0.235931863,4.010762589,0.052883382
442.1,0.147935681,0.147838218,3.922319285,0.029665731
442.2,0.130249259,0.130158449,3.850965235,0.010934257
442.3,0.131955604,0.131868352,3.812125855,0.000738356
442.4,0.159125449,0.15901352,3.814529717,0.001369405
442.5,0.146075378,0.145974317,3.856953847,0.012506355
442.6,0.176935564,0.176840711,3.930127674,0.031715547
442.7,0.19589071,0.195817155,4.018861962,0.055009585
442.8,0.21475203,0.214692434,4.10362332,0.077260671
442.9,0.212259769,0.212190092,4.165443674,0.093489411
443,0.152690691,0.152606451,4.191219414,0.100255917
443.1,0.123490964,0.123408945,4.1751542,0.096038565
443.2,0.103685532,0.103583954,4.121105901,0.081850102
443.3,0.071918742,0.071736629,4.040710797,0.060745221
443.4,0.05694533,0.056683168,3.950844675,0.03715406
443.5,0.043886088,0.04363823,3.87201349,0.01645973
443.6,0.036238288,0.035924517,3.820954652,0.003056044
443.7,0.029314258,0.028799417,3.809305351,-2.06667E-06
443.8,0.024660736,0.024225143,3.838843882,0.007752226
443.9,0.021698017,0.021255949,3.903282172,0.024668213
444,0.019356527,0.018807048,3.988797179,0.047117143
444.1,0.017974955,0.017356968,4.077081215,0.070292983
444.2,0.01717455,0.016387928,4.148277207,0.088982965
444.3,0.016889188,0.016060414,4.187181688,0.099195955
444.4,0.017451198,0.016696975,4.18503429,0.098632232
444.5,0.017829309,0.017077012,4.142725524,0.087525567
444.6,0.019017993,0.018127565,4.069476604,0.068296663
444.7,0.020149322,0.019550061,3.980685392,0.044987681
444.8,0.022792527,0.02211725,3.896172625,0.022801853
444.9,0.024780135,0.024103301,3.834143043,0.006518188
445,0.028071253,0.027531084,3.808588946,-0.000190133
445.1,0.035548757,0.03503382,3.824816153,0.004069744
445.2,0.044312795,0.043925307,3.878789057,0.018238415
445.3,0.066230325,0.06599637,3.95903216,0.039303393
445.4,0.130872889,0.130753711,4.048650598,0.062829534
445.5,0.176674876,0.17656405,4.127483601,0.083524341
445.6,0.321021264,0.320980857,4.178414963,0.096894563
445.7,0.266134128,0.266051263,4.190390976,0.10003844
445.8,0.253927602,0.253853689,4.16073587,0.092253544
445.9,0.220036403,0.219961972,4.09641143,0.075367445
446,0.195669464,0.195600098,4.010829809,0.052901028
446.1,0.144902742,0.144816061,3.922689599,0.029762944
446.2,0.126585695,0.126515207,3.851509957,0.011077255
446.3,0.127562857,0.127497944,3.812706003,0.000890654
446.4,0.132315285,0.132237817,3.815042949,0.001504136
446.5,0.146272139,0.14617814,3.857379269,0.012618034
446.6,0.158377552,0.158285396,3.930324186,0.031767134
446.7,0.182217512,0.18213541,4.018842583,0.055004497
446.8,0.228806031,0.228736671,4.103399254,0.077201851
446.9,0.231897232,0.23183241,4.165147544,0.093411673
447,0.161915198,0.161814374,4.19089906,0.10017182
447.1,0.123643559,0.123573198,4.174883807,0.095967583
447.2,0.094895414,0.094800485,4.120932704,0.081804636
447.3,0.073595097,0.073460568,4.040740774,0.06075309
447.4,0.055328508,0.055162954,3.951048454,0.037207555
447.5,0.042936532,0.042707912,3.872448904,0.016574032
447.6,0.034480089,0.03419634,3.821423373,0.00317909
447.7,0.027312689,0.027035655,3.809752271,0.000115256
447.8,0.023203802,0.02289815,3.83926446,0.007862634
447.9,0.02006112,0.019715715,3.903539242,0.024735697
448,0.017664605,0.01721576,3.988800207,0.047117938
448.1,0.016260929,0.015632038,4.077011876,0.070274781
448.2,0.015149341,0.014415431,4.148039819,0.088920647
448.3,0.014920279,0.014188294,4.186881622,0.099117184
448.4,0.015398767,0.014639897,4.184694255,0.098542968
448.5,0.016075867,0.015180305,4.142467848,0.087457923
448.6,0.016753276,0.01588291,4.069415137,0.068280527
448.7,0.018030354,0.017332218,3.980826796,0.045024802
448.8,0.019986838,0.019419748,3.896511449,0.0228908
448.9,0.02225256,0.021720037,3.834544847,0.006623667
449,0.025178012,0.024601287,3.809063118,-6.56564E-05
449.1,0.030367791,0.029853338,3.825115008,0.004148198
449.2,0.040144484,0.039819484,3.879046127,0.018305899
449.3,0.056323776,0.056092888,3.959138742,0.039331373
449.4,0.110716305,0.110635881,4.048640606,0.062826911
449.5,0.192954796,0.192887925,4.127261351,0.083465997
449.6,0.278746616,0.278697112,4.178152443,0.096825647
449.7,0.240219799,0.240162393,4.190059419,0.099951402
449.8,0.263632359,0.263585972,4.160489701,0.092188921
449.9,0.227134681,0.227077835,4.096278202,0.075332471
450,0.214758239,0.214701419,4.010871594,0.052911997
450.1,0.151617257,0.151543601,3.922857346,0.02980698
450.2,0.123817188,0.123756673,3.851844239,0.011165009
450.3,0.126704915,0.126635452,3.813119011,0.000999074
450.4,0.135249697,0.135175422,3.815323031,0.001577662
450.5,0.140188789,0.140107712,3.857575781,0.012669622
450.6,0.167913029,0.167817563,3.930565208,0.031830406
450.7,0.170281603,0.170199845,4.0187902,0.054990746
450.8,0.20816087,0.208095243,4.103309628,0.077178323
450.9,0.213580264,0.213507616,4.164945885,0.093358734
451,0.172845348,0.17275713,4.190595663,0.100092173
451.1,0.129998854,0.129945384,4.174626435,0.095900019
451.2,0.102117152,0.102042864,4.120744368,0.081755195
451.3,0.077830446,0.077732077,4.040746527,0.0607546
451.4,0.05758883,0.057425533,3.95117714,0.037241337
451.5,0.043478625,0.043259754,3.872675089,0.016633409
451.6,0.035715874,0.035445149,3.821742213,0.00326279
451.7,0.027728194,0.027409102,3.810019334,0.000185364
451.8,0.022740428,0.022388515,3.839487011,0.007921057
451.9,0.0193897,0.019014316,3.903700024,0.024777905
452,0.016687397,0.016065202,3.988926471,0.047151084
452.1,0.015393109,0.014685863,4.076850185,0.070232335
452.2,0.014450149,0.013710092,4.147857236,0.088872716
452.3,0.014147017,0.013412985,4.186612137,0.09904644
452.4,0.014618483,0.01404462,4.184491385,0.098489712
452.5,0.015347695,0.014841757,4.14228799,0.087410708
452.6,0.016665244,0.016138352,4.069274642,0.068243645
452.7,0.018358527,0.017824424,3.980815592,0.045021861
452.8,0.019807655,0.019415314,3.896656183,0.022928794
452.9,0.022195168,0.021811186,3.834774666,0.006683998
453,0.025191508,0.024765678,3.80930202,-2.94103E-06
453.1,0.031041661,0.030742859,3.825407202,0.004224903
453.2,0.040317356,0.04010234,3.879161188,0.018336104
453.3,0.057477066,0.057320474,3.95903004,0.039302837
453.4,0.129316782,0.129253584,4.048546438,0.06280219
453.5,0.250363327,0.250316034,4.127100872,0.083423869
453.6,0.288807169,0.288762569,4.177910815,0.096762217
453.7,0.316751984,0.316728345,4.189845346,0.099895204
453.8,0.256876978,0.25684374,4.160315898,0.092143296
453.9,0.269151863,0.269108128,4.096165866,0.075302981
454,0.250334992,0.250278426,4.010887037,0.052916051
454.1,0.220077593,0.220012326,3.922956358,0.029832972
454.2,0.15425833,0.154173342,3.851978073,0.011200142
454.3,0.15900757,0.158942955,3.813327635,0.001053841
454.4,0.169626123,0.169561787,3.815520754,0.001629567
454.5,0.18595569,0.185880722,3.857697503,0.012701576
454.6,0.199515012,0.199459758,3.930521606,0.031818959
454.7,0.202999567,0.202940488,4.018709657,0.054969603
454.8,0.213316823,0.213252254,4.103141882,0.077134287
454.9,0.260269481,0.260211321,4.164733628,0.093303014
455,0.439098563,0.43907893,4.190379167,0.10003534
455.1,0.378010391,0.377978203,4.174427198,0.095847717
455.2,0.318682533,0.318622349,4.120616893,0.081721731
455.3,0.250373173,0.250317624,4.0406569,0.060731072
455.4,0.173682915,0.173615273,3.95121075,0.03725016
455.5,0.162267608,0.162187567,3.872779855,0.016660912
455.6,0.174997083,0.174927955,3.821911171,0.003307144
455.7,0.304900968,0.304862114,3.810188291,0.000229718
455.8,0.343245171,0.343203577,3.839636893,0.007960403
455.9,0.294018727,0.293975767,3.903806001,0.024805725
456,0.311357553,0.311317883,3.988825641,0.047124615
456.1,0.256199994,0.256160365,4.07668698,0.070189491
456.2,0.262128486,0.262090848,4.147733999,0.088840365
456.3,0.35837835,0.358350839,4.186400486,0.098990878
456.4,0.424402297,0.424397218,4.184290331,0.098436932
456.5,0.363351783,0.363321683,4.142122968,0.087367388
456.6,0.249615325,0.249556834,4.069243152,0.068235378
456.7,0.172775365,0.172704155,3.980731719,0.044999843
456.8,0.144601206,0.144531424,3.896783053,0.0229621
456.9,0.17813822,0.178055944,3.834935751,0.006726285
457,0.261569066,0.261462342,3.809480365,4.38769E-05
457.1,0.34752641,0.347485434,3.825462008,0.00423929
457.2,0.271677379,0.271639887,3.87923295,0.018354943
457.3,0.289408368,0.289376212,3.959168113,0.039339083
457.4,0.206439209,0.206361554,4.048487999,0.062786849
457.5,0.22203383,0.221977745,4.12699005,0.083394777
457.6,0.272045554,0.271992549,4.177734893,0.096716035
457.7,0.427460016,0.427447208,4.189650953,0.099844173
457.8,0.389614334,0.389588419,4.160141188,0.092097432
457.9,0.314296298,0.314257404,4.096043538,0.075270868
458,0.202400552,0.202354199,4.010878861,0.052913905
458.1,0.148712056,0.148657651,3.923113204,0.029874146
458.2,0.156334042,0.15625499,3.852064974,0.011222955
458.3,0.196090943,0.19602469,3.813475397,0.001092631
458.4,0.313609196,0.313567169,3.815631879,0.001658739
458.5,0.258827879,0.258784605,3.857760484,0.012718109
458.6,0.283390004,0.28335428,3.930560969,0.031829293
458.7,0.245418552,0.245376269,4.018897994,0.055019044
458.8,0.227016151,0.226970531,4.103050136,0.077110202
458.9,0.266372994,0.266324067,4.164603125,0.093268755
459,0.336214375,0.336188681,4.19017448,0.099981607
459.1,0.401784487,0.401760251,4.174242495,0.095799229
459.2,0.329324786,0.329281151,4.12049729,0.081690333
459.3,0.22381715,0.223751339,4.040620868,0.060721613
459.4,0.151780386,0.151703271,3.95122922,0.037255009
459.5,0.148495499,0.148410436,3.872794692,0.016664807
459.6,0.190805598,0.19071242,3.82202714,0.003337587
459.7,0.297425211,0.297375296,3.810256117,0.000247523
459.8,0.319612149,0.319567625,3.839711986,0.007980116
459.9,0.27976385,0.279710373,3.903761794,0.02479412
460,0.282772394,0.28272028,3.988778103,0.047112135
460.1,0.224370429,0.22430173,4.076661546,0.070182814
460.2,0.264250237,0.264172518,4.147531432,0.088787188
460.3,0.326111253,0.326063216,4.186258476,0.098953599
460.4,0.407876582,0.407846773,4.184122585,0.098392896
460.5,0.335612493,0.335573018,4.141980959,0.087330108
460.6,0.304483745,0.304426835,4.069175326,0.068217573
460.7,0.205834149,0.20576198,3.980847083,0.045030127
460.8,0.17211492,0.17201004,3.896747627,0.0229528
460.9,0.18124767,0.181147819,3.834990253,0.006740593
461,0.247525024,0.247449425,3.809571505,6.78026E-05
461.1,0.293966534,0.293895187,3.825569801,0.004267588
461.2,0.268292969,0.268207102,3.879293811,0.01837092
461.3,0.306749767,0.306680501,3.959138137,0.039331214
461.4,0.209111541,0.209022905,4.048320556,0.062742893
461.5,0.254364991,0.254294468,4.126879531,0.083365764
461.6,0.279001884,0.278935487,4.177577744,0.096674781
461.7,0.440820095,0.440771593,4.189488052,0.099801409
461.8,0.381225853,0.381191312,4.16001341,0.092063888
461.9,0.308964214,0.308899576,4.095977227,0.075253461
462,0.180938334,0.180828976,4.010793474,0.052891489
462.1,0.160243333,0.160137381,3.923076264,0.029864449
462.2,0.158466722,0.158359968,3.852222426,0.011264288
462.3,0.217291323,0.217216745,3.813571685,0.001117908
462.4,0.257756752,0.257706244,3.815700915,0.001676862
462.5,0.316926348,0.316883089,3.857865553,0.012745691
462.6,0.304036496,0.30398846,3.9305643,0.031830167
462.7,0.302206811,0.30216621,4.018745992,0.054979141
462.8,0.264043507,0.263979804,4.102935075,0.077079997
462.9,0.282607565,0.282544354,4.16443235,0.093223924
463,0.373655703,0.373634782,4.190094846,0.099960702
463.1,0.36160043,0.361567254,4.174122892,0.095767832
463.2,0.338262841,0.338215516,4.120377385,0.081658856
463.3,0.266682015,0.266616335,4.040506413,0.060691567
463.4,0.166546858,0.166455743,3.951252838,0.037261209
463.5,0.16614802,0.166050113,3.872919442,0.016697555
463.6,0.167645934,0.167551751,3.822106471,0.003358413
463.7,0.216417466,0.216355851,3.808369725,-0.000247682
463.8,0.300432991,0.300397985,3.820121067,0.002837216
463.9,0.284145328,0.284106009,3.807717512,-0.000418897
464,0.340437747,0.340417292,3.80823256,-0.00028369
464.1,0.251222479,0.251179308,3.808084495,-0.000322559
464.1,0.309728395,0.309684848,3.808084495,-0.000322559
464.2,0.341257797,0.341230452,3.808828757,-0.000127179
464.3,0.379036732,0.379022972,3.816912687,0.001994969
464.4,0.365543209,0.365531949,3.832153096,0.005995798
464.5,0.276565348,0.276538797,3.851921148,0.011185198
464.6,0.193394562,0.193341922,3.876908419,0.01774472
464.7,0.160332832,0.160277198,3.906484193,0.02550879
464.8,0.186786256,0.186730786,3.939933277,0.03428966
464.9,0.23627924,0.236234048,3.976583172,0.043910789
465,0.269332188,0.269285016,4.015063441,0.054012418
465.1,0.266047135,0.265987545,4.054862973,0.064460373
465.2,0.332466014,0.332434519,4.09512396,0.075029466
465.3,0.2603239,0.26028844,4.134297925,0.0853132
465.4,0.222008792,0.221969259,4.171788066,0.095154906
465.5,0.295995452,0.295959372,4.206700845,0.104320017
465.6,0.378856926,0.378826921,4.23800889,0.112538833
465.7,0.354222795,0.354175612,4.265077853,0.119644829
465.8,0.329100162,0.329061256,4.287107152,0.12542784
465.9,0.190477056,0.190422727,4.303661677,0.129773643
466,0.148524484,0.148458213,4.314295415,0.132565153
466.1,0.143317086,0.143253718,4.318624729,0.133701661
466.2,0.160792585,0.160714689,4.316924857,0.13325542
466.3,0.26393876,0.263904527,4.308878776,0.131143207
466.4,0.287482993,0.287407085,4.294684512,0.127417007
466.5,0.277479095,0.277438039,4.274938564,0.122233409
466.6,0.275030705,0.274986889,4.249893157,0.115658626
466.7,0.227727095,0.227671778,4.220282865,0.107885495
466.8,0.226911412,0.226853178,4.186849828,0.099108837
466.9,0.365595653,0.365557235,4.150311664,0.089517039
467,0.401494773,0.401470806,4.111662437,0.079371056
467.1,0.34802151,0.347989577,4.071787207,0.068903229
