#Digilent WaveForms Logger,,,,,,
#Device Name: Discovery2NI,,,,,,
#Serial Number: SN:210321AD0E05,,,,,,
#Date Time: 2020-04-07 14:51:14.905,,,,,,
,,,,,,
Time (s),C1 DC (V),C1 True RMS (Ṽ),C1 AC RMS (Ṽ),C2 DC (V),C2 True RMS (Ṽ),C2 AC RMS (Ṽ)
31.7,-0.000851714,0.002010996,0.001821727,0.272986037,0.27343814,0.015717507
31.8,-0.00082814,0.001992584,0.00181234,0.229636869,0.23047933,0.01968832
31.9,-0.000773285,0.001971825,0.001813871,0.145909413,0.149623817,0.033132007
32,-0.001370346,0.002315767,0.001866797,0.076974632,0.077905752,0.012008842
32.1,-0.001617421,0.002473907,0.001871942,0.077050996,0.078633768,0.015697565
32.2,-0.001193086,0.002260503,0.001920005,0.077014871,0.078307876,0.014171557
32.3,-0.001622861,0.002535117,0.001947598,0.075375102,0.075821937,0.008219495
32.4,-0.001480056,0.002417416,0.001911369,0.074408434,0.074989452,0.009316803
32.5,-0.001524031,0.002444658,0.001911461,0.073790205,0.074419951,0.009660992
32.6,-0.001561206,0.0024201,0.001849195,0.07262874,0.072855843,0.005748035
32.7,-0.001064788,0.002161011,0.001880477,0.072781468,0.073564425,0.010704321
32.8,-0.001194446,0.002247628,0.001903977,0.072588958,0.073181204,0.009291487
32.9,-0.000784618,0.00210163,0.001949673,0.072064927,0.072859637,0.01073187
33,-0.000989079,0.002133722,0.001890633,0.071457673,0.07203481,0.009100267
33.1,-0.000886169,0.002110664,0.001915622,0.071137127,0.071621194,0.008312921
33.2,-0.000709362,0.00201502,0.00188603,0.070627728,0.070863833,0.005779863
33.3,-0.000304975,0.001996958,0.001973533,0.070036478,0.07046157,0.007728169
33.4,-0.000437806,0.001949041,0.001899234,0.069165837,0.069330583,0.004776685
33.5,-0.00074291,0.002018487,0.001876799,0.068323089,0.068551847,0.005595647
33.6,-0.000902943,0.00208262,0.001876699,0.067840669,0.068691885,0.010780478
33.7,-0.001590674,0.00241513,0.001817309,0.067588256,0.068014018,0.007598308
33.8,-0.001273782,0.002209988,0.001805969,0.06678712,0.067011068,0.005473928
33.9,-0.001281943,0.002233162,0.001828561,0.064958498,0.065520861,0.008566021
34,-0.000992252,0.002086201,0.001835121,0.063061286,0.063358021,0.006124788
34.1,-0.000139049,0.001931749,0.001926738,0.061271075,0.06143261,0.004452073
34.2,3.59E-05,0.001940011,0.001939678,0.058246693,0.059278198,0.011010337
34.3,-0.000455487,0.001960169,0.001906514,0.05167207,0.055122529,0.019196104
34.4,-0.000226545,0.001965232,0.001952131,0.063730272,0.068135505,0.024101857
34.5,-0.000402898,0.001949978,0.001907901,0.078733291,0.079448478,0.010636235
34.6,-0.000598745,0.001948998,0.00185475,0.094908293,0.095607688,0.011543227
34.7,0.000118907,0.001971399,0.001967809,0.107901154,0.108347322,0.009822583
34.8,-0.000575171,0.002034468,0.001951471,0.12358642,0.124206729,0.012397917
34.9,-0.000312228,0.002073672,0.002050031,0.140363188,0.141034,0.013739158
35,-0.000726136,0.002152442,0.002026261,0.154309914,0.154701343,0.010997986
35.1,-0.000410605,0.002131213,0.002091285,0.173508383,0.17406196,0.013871082
35.2,-0.000433726,0.002169555,0.002125759,0.18885847,0.189437159,0.014795793
35.3,-0.000735657,0.002345114,0.00222674,0.204765969,0.205168444,0.012844779
35.4,-0.000813633,0.002467155,0.002329132,0.224956713,0.225168059,0.009753565
35.5,-0.000694855,0.002531623,0.002434397,0.242051284,0.242263787,0.010144874
35.6,-0.001046654,0.002871692,0.00267416,0.262301473,0.262433504,0.008323524
35.7,-0.000510795,0.002760729,0.002713063,0.281786193,0.281909914,0.00835112
35.8,-0.001022627,0.003155073,0.002984748,0.305143987,0.305534977,0.015452167
35.9,-0.000951904,0.003408178,0.003272546,0.333141239,0.333532147,0.016143338
36,-0.000598292,0.003363239,0.003309596,0.361494248,0.36171323,0.012584503
36.1,-0.000659494,0.003745656,0.00368714,0.403115394,0.403412492,0.015479574
36.2,-0.000103688,0.004053444,0.004052118,0.448796639,0.449306862,0.021406394
36.3,-0.000759231,0.00399729,0.003924525,0.510655171,0.511163749,0.022796388
36.4,-0.000902943,0.003959606,0.003855279,0.510236311,0.510346056,0.010583153
36.5,-0.000608719,0.003687602,0.003637014,0.49717806,0.497265128,0.009305019
36.6,-0.00064544,0.003484108,0.003423801,0.483389092,0.483443503,0.007252988
36.7,-0.000540263,0.003135841,0.003088951,0.471847605,0.471958202,0.010216784
36.8,-0.000545703,0.002864831,0.002812377,0.457249726,0.457340391,0.009106096
36.9,-0.00081726,0.002734124,0.002609123,0.442965535,0.443125193,0.011894178
37,-0.000758324,0.002422836,0.002301103,0.428669912,0.428770445,0.009284459
37.1,-0.000888889,0.002277583,0.002096965,0.413120456,0.413222972,0.00920399
37.2,-0.00110015,0.002276237,0.001992718,0.399353436,0.399463107,0.009359848
37.3,-0.001697211,0.002528495,0.001874236,0.383967225,0.384046488,0.007802222
37.4,-0.001489123,0.002342009,0.001807628,0.366909236,0.367006446,0.008446535
37.5,-0.001884444,0.002605475,0.001799269,0.352325533,0.35240164,0.007323593
37.6,-0.002072131,0.002753935,0.001813956,0.331067521,0.331351527,0.013716082
37.7,-0.001634195,0.002386669,0.001739424,0.312596111,0.312775808,0.010600827
37.8,-0.001559392,0.002307064,0.001700246,0.291779822,0.291978883,0.010779781
37.9,-0.001662303,0.002383917,0.001708746,0.263883169,0.264134491,0.011519648
38,-0.000986359,0.002015623,0.001757792,0.236658702,0.236957827,0.011902546
38.1,-0.000472714,0.001961884,0.001904083,0.193358461,0.194277423,0.018873858
38.2,-9.78E-05,0.001937136,0.001934666,0.149117617,0.150746837,0.022103059
38.3,0.000212297,0.002019723,0.002008535,0.083864314,0.08643792,0.020935396
38.4,-0.000116381,0.002082692,0.002079438,0.073888518,0.074588959,0.010198018
38.5,-0.000635013,0.002089639,0.001990816,0.073507156,0.07396495,0.008216567
38.6,-0.000387484,0.002053998,0.002017117,0.072403306,0.072878503,0.008308873
38.7,-0.000280494,0.002108719,0.002089981,0.072181531,0.072934533,0.010453359
38.8,-0.000496742,0.002046572,0.001985373,0.072300878,0.074045287,0.015977721
38.9,-0.000688962,0.002079622,0.001962182,0.071788736,0.073733217,0.016821553
39,-0.000950998,0.002268825,0.002059896,0.071853668,0.072864418,0.012094372
39.1,-0.001236608,0.00233842,0.001984694,0.071465446,0.072003741,0.008787983
39.2,-0.001452855,0.002389916,0.001897607,0.071353415,0.071642438,0.006428774
39.3,-0.001150018,0.002228628,0.00190899,0.070433389,0.07112238,0.009875764
39.4,-0.001341785,0.002405616,0.001996648,0.069957828,0.07052186,0.008901409
39.5,-0.000596932,0.002058497,0.001970047,0.069351488,0.07028267,0.011402843
39.6,-0.000201611,0.001989369,0.001979126,0.068276447,0.068882151,0.009114688
39.7,8.76E-05,0.001982935,0.001980998,0.067102636,0.067829827,0.009905639
39.8,-0.00062912,0.002018347,0.001917794,0.066895035,0.067716655,0.010516637
39.9,-0.000283214,0.001995096,0.001974892,0.065764207,0.066281856,0.008267618
40,-0.000771018,0.002027725,0.00187542,0.063292665,0.064447424,0.012145331
40.1,-0.000124542,0.001981255,0.001977336,0.061299426,0.062871596,0.013972044
40.2,-9.64E-05,0.001956368,0.00195399,0.059143399,0.060152118,0.010969759
40.3,-0.000469541,0.001976039,0.001919443,0.053195692,0.053675551,0.007161219
40.4,-0.001127351,0.002124946,0.001801243,0.061315888,0.062058491,0.009571743
40.5,-0.000411059,0.00195651,0.001912841,0.07897793,0.07992624,0.012275603
40.6,-0.000766031,0.002071971,0.001925165,0.092938832,0.093651749,0.011533586
40.7,-0.000474527,0.002048111,0.001992381,0.107511103,0.108045883,0.010736642
40.8,-0.000658134,0.002127147,0.002022774,0.121694695,0.122633817,0.015147751
40.9,-0.000901129,0.00225669,0.002068965,0.136794198,0.13741874,0.013086539
41,-0.00082134,0.002345879,0.002197397,0.151869923,0.152049567,0.007388997
41.1,-0.000820433,0.002438887,0.00229675,0.169465204,0.169766532,0.010110376
41.2,-0.000991799,0.002699157,0.002510335,0.184949729,0.185413663,0.013108179
41.3,-0.001093803,0.002957637,0.002747947,0.203964375,0.204140257,0.00847221
41.4,-0.00054253,0.002764062,0.002710295,0.219709086,0.21990049,0.009172946
41.5,-0.000749711,0.003081953,0.002989376,0.238339168,0.238549174,0.010007463
41.6,-0.001095163,0.003495502,0.003319511,0.25897575,0.259213838,0.011107418
41.7,-0.001021267,0.003603593,0.00345585,0.280228275,0.280405377,0.009964395
41.8,-0.001292823,0.003876692,0.003654771,0.30236333,0.30270261,0.014327835
41.9,-0.001233888,0.004090252,0.003899703,0.328444165,0.328680768,0.012469079
42,-0.000931957,0.004314854,0.004213006,0.357744179,0.35795128,0.012174619
42.1,-0.000949184,0.004913629,0.004821079,0.396713161,0.396987729,0.014762283
42.2,-0.000303615,0.00515983,0.00515089,0.440418543,0.440982786,0.02230077
42.3,-0.00081998,0.004891485,0.004822267,0.510280667,0.510885717,0.024856742
42.4,-0.001129617,0.004799766,0.004664946,0.512831774,0.512893985,0.007988173
42.5,-0.000812273,0.004555478,0.004482477,0.498965985,0.499173595,0.014395259
42.6,-0.000375244,0.004077741,0.004060439,0.484735294,0.4847932,0.007492738
42.7,-0.000105048,0.003616506,0.00361498,0.47281473,0.472888769,0.008367703
42.8,-0.00044778,0.003338232,0.003308064,0.458825478,0.458888981,0.007634014
42.9,-0.000189824,0.0030121,0.003006113,0.445421988,0.445515647,0.009134768
43,-0.000107768,0.002489591,0.002487257,0.431285038,0.431342292,0.007027734
43.1,-0.000476794,0.002262619,0.002211812,0.41597016,0.416069478,0.009090444
43.2,-0.000466821,0.002160403,0.002109365,0.3999959,0.400174324,0.011948607
43.3,-0.000491755,0.002017464,0.001956614,0.384891825,0.385054551,0.011193316
43.4,-0.000676268,0.00207087,0.001957336,0.369925844,0.370137307,0.012509842
43.5,-0.000821793,0.002088387,0.0019199,0.354776499,0.354856625,0.007540599
43.6,-0.000702109,0.002009384,0.001882728,0.334626909,0.334743736,0.008843117
43.7,-0.000777818,0.002061336,0.001908954,0.316206256,0.316329824,0.008840909
43.8,-0.000722963,0.001961355,0.00182325,0.292582331,0.292832909,0.012111664
43.9,-0.000706189,0.001956993,0.001825135,0.268226317,0.268589949,0.013971531
44,-0.000113208,0.001977832,0.001974589,0.241214938,0.242089022,0.02055355
44.1,-0.000245586,0.001957232,0.001941764,0.200064779,0.200624641,0.014977675
44.2,-0.000412419,0.002009794,0.001967024,0.152301129,0.153526986,0.019362381
44.3,-0.000249666,0.00211778,0.002103012,0.084163369,0.086437625,0.019697473
44.4,-0.000286841,0.002209236,0.002190536,0.072850973,0.073376378,0.008765184
44.5,9.94E-05,0.002147654,0.002145352,0.072849144,0.073601259,0.01049512
44.6,7.04E-05,0.002153872,0.002152721,0.072476012,0.072969361,0.008470848
44.7,0.000140668,0.002104247,0.00209954,0.072368554,0.073296033,0.011623291
44.8,0.000369156,0.002092068,0.002059241,0.071509344,0.071741087,0.005761706
44.9,0.000792584,0.002188665,0.002040114,0.071779133,0.072168947,0.007490853
45,0.000271686,0.002057181,0.002039162,0.070652878,0.070998608,0.006998082
45.1,0.00020051,0.002070718,0.002060988,0.071080882,0.071358404,0.006287287
45.2,-0.000500822,0.002150306,0.00209117,0.070734272,0.071242892,0.008497789
45.3,-0.00036527,0.002118457,0.002086729,0.0702171,0.070760164,0.008749836
45.4,-6.70E-05,0.00211845,0.002117392,0.069280154,0.069750395,0.008085654
45.5,-0.000337163,0.002094397,0.00206708,0.068597451,0.069689959,0.012291467
45.6,-0.000212492,0.002111793,0.002101075,0.06725262,0.068934443,0.015134152
45.7,-1.30E-05,0.002038583,0.002038542,0.066903724,0.067087131,0.004957315
45.8,0.000312034,0.002034163,0.002010088,0.06552597,0.065810603,0.006114139
45.9,0.000136587,0.002058371,0.002053834,0.064634294,0.064929791,0.006187554
46,-5.84E-05,0.002085208,0.002084391,0.06331187,0.063496968,0.004844791
46.1,7.38E-06,0.002035737,0.002035723,0.061060731,0.061656334,0.008549309
46.2,0.000184189,0.001998017,0.001989509,0.058750605,0.061465282,0.018065086
46.3,0.000154268,0.001979209,0.001973188,0.053057597,0.054004563,0.010068974
46.4,-8.19E-05,0.002003587,0.002001911,0.061597566,0.062234968,0.00888432
46.5,-0.000121368,0.001967228,0.001963481,0.0757775,0.076377701,0.009556346
46.6,-0.000288654,0.002072136,0.002051932,0.092765069,0.094323461,0.017075045
46.7,1.49E-06,0.002093612,0.002093612,0.105375196,0.106231989,0.013464896
46.8,-0.000222012,0.002201066,0.002189841,0.120639316,0.121488114,0.014335868
46.9,-0.000146756,0.002257048,0.002252272,0.136790083,0.137450175,0.013454512
47,-0.000314042,0.00237896,0.002358141,0.151638545,0.15229064,0.01407802
47.1,0.000227711,0.002339295,0.002328186,0.167854701,0.168390964,0.013428193
47.2,-0.000284574,0.002729712,0.002714838,0.186095647,0.186428189,0.011130131
47.3,-0.000366177,0.003070375,0.003048462,0.2011197,0.201608696,0.014033268
47.4,-0.00026916,0.003281325,0.003270267,0.220670724,0.220959396,0.011290979
47.5,-0.000600105,0.003731402,0.00368283,0.236748784,0.237073831,0.012410252
47.6,-0.000920623,0.004047465,0.003941374,0.255412248,0.255634104,0.01064796
47.7,-0.001185379,0.004307368,0.00414105,0.275346006,0.275536179,0.010235367
47.8,-0.001089269,0.004892884,0.004770095,0.300252573,0.300477141,0.011614855
47.9,-0.000976385,0.005183512,0.005090724,0.323396365,0.32357791,0.010837675
48,-0.000574718,0.005590446,0.005560826,0.356622039,0.356815192,0.011738922
48.1,-0.001129164,0.006265389,0.006162798,0.387768508,0.38808056,0.015559714
48.2,-0.000741097,0.006587029,0.006545206,0.431189926,0.431652455,0.019977233
48.3,-0.000561117,0.006303166,0.006278141,0.501753044,0.502523398,0.027814536
48.4,-0.00053845,0.005734453,0.005709118,0.513317852,0.513376167,0.007737646
48.5,-0.00036935,0.005081425,0.005067984,0.498650469,0.498747927,0.009859235
48.6,-0.000118195,0.004724916,0.004723437,0.487228329,0.487324572,0.009684753
48.7,-0.000238786,0.004108093,0.004101147,0.47460174,0.474708931,0.01008749
48.8,-0.000162623,0.00353265,0.003528905,0.462205158,0.462374685,0.012519624
48.9,0.000206403,0.003097017,0.003090131,0.446393229,0.446521999,0.010722899
49,0.000264432,0.002649388,0.002636158,0.43365278,0.433834865,0.012568068
49.1,0.000419931,0.002244157,0.002204518,0.418297206,0.418365101,0.007536919
49.2,0.000215924,0.002116307,0.002105263,0.403577694,0.403646469,0.007450959
49.3,0.000183282,0.002007133,0.001998747,0.386361489,0.386454298,0.008468987
49.4,-0.000117742,0.001999177,0.001995707,0.373296836,0.373426483,0.009839226
49.5,0.000613511,0.002040398,0.001945977,0.35661015,0.356842383,0.012871961
49.6,0.000821598,0.002063591,0.001892983,0.33945522,0.339763607,0.014472819
49.7,0.000506974,0.002002443,0.001937203,0.317783379,0.317931452,0.009702164
49.8,0.000816158,0.002040661,0.001870343,0.300092528,0.300250577,0.009740814
49.9,0.000242671,0.001973593,0.001958617,0.271747751,0.2719893,0.01146033
50,0.000135681,0.001967058,0.001962373,0.243050875,0.243252137,0.009893121
50.1,0.000100773,0.001960127,0.001957534,0.211585232,0.212087499,0.01458755
50.2,5.09E-05,0.001994449,0.0019938,0.164203402,0.165737072,0.022494882
50.3,0.000327901,0.002069257,0.002043111,0.102782934,0.105682503,0.024585764
50.4,0.000151095,0.002075094,0.002069586,0.075506796,0.075601188,0.003776689
50.5,0.000355102,0.002102144,0.002071935,0.074873935,0.075901775,0.012448831
50.6,0.000444865,0.00209303,0.002045207,0.074018383,0.074893648,0.011416544
50.7,0.000390463,0.002099069,0.002062433,0.072540945,0.0729593,0.007801971
50.8,0.000564096,0.002139005,0.002063283,0.071518032,0.072202485,0.009918158
50.9,0.000328354,0.00213026,0.002104802,0.071587995,0.072009572,0.007780584
51,0.000442598,0.002157676,0.002111794,0.070998574,0.071887997,0.011273271
51.1,0.000301607,0.002201266,0.002180506,0.070649677,0.07109411,0.007936975
51.2,0.000141574,0.002175189,0.002170577,0.070623613,0.070905642,0.006317861
51.3,0.00040361,0.002092072,0.00205277,0.069641397,0.07000329,0.007108895
51.4,0.000648872,0.002190167,0.00209184,0.069504216,0.069853537,0.006977146
51.5,0.000671993,0.002182489,0.002076459,0.068692563,0.069971636,0.013317722
51.6,0.000427638,0.002097046,0.00205298,0.068254041,0.069771898,0.014474238
51.7,0.000486573,0.002137815,0.002081706,0.067940811,0.069289895,0.013606458
51.8,0.000890961,0.002211734,0.002024341,0.067424554,0.06868327,0.013088968
51.9,0.00067698,0.002154436,0.002045309,0.067139675,0.067398332,0.005899092
52,0.000389103,0.002044427,0.002007058,0.065486645,0.065774272,0.006144451
52.1,0.000193256,0.00204843,0.002039294,0.064807142,0.065846161,0.011651236
52.2,2.14E-05,0.002089972,0.002089862,0.063396465,0.064495669,0.011856627
52.3,0.000251738,0.002055972,0.002040502,0.061752123,0.06388443,0.01636752
52.4,0.000552762,0.002051435,0.001975561,0.059895151,0.060712461,0.009928435
52.5,0.000599457,0.002111406,0.002024521,0.057467049,0.057926247,0.007279315
52.6,0.000701007,0.002073344,0.001951242,0.052785064,0.054977899,0.015372259
52.7,0.000658846,0.002041966,0.001932756,0.056638933,0.057819751,0.01162561
52.8,0.000419477,0.002047138,0.0020037,0.071698654,0.072326781,0.009511375
52.9,0.000322914,0.002052206,0.002026642,0.090294898,0.090731093,0.008886088
53,0.001114462,0.002274006,0.00198219,0.10880792,0.10987695,0.015289885
53.1,0.001183371,0.002521865,0.002226979,0.125672027,0.126662132,0.01580624
53.2,0.000567723,0.002451929,0.002385298,0.144135663,0.144596406,0.011533919
53.3,0.000383663,0.002582308,0.002553648,0.158930625,0.159179797,0.008903049
53.4,0.000440332,0.002957287,0.002924321,0.178462443,0.178893669,0.012413748
53.5,-9.51E-05,0.003398451,0.003397121,0.197930244,0.198114904,0.008551815
53.6,0.000233151,0.003782147,0.003774954,0.215820464,0.2162762,0.014032886
53.7,0.000643885,0.00440814,0.004360861,0.236280997,0.236520945,0.010651178
53.8,0.000601724,0.004733629,0.004695229,0.254636718,0.254779388,0.008525163
53.9,0.000532815,0.0052288,0.005201582,0.273982885,0.274187559,0.010592281
54,-0.000126355,0.005621124,0.005619704,0.298419836,0.298723059,0.01345613
54.1,-4.29E-05,0.006290683,0.006290537,0.321485892,0.321671845,0.010936061
54.2,0.00029118,0.006863396,0.006857216,0.348920703,0.349103779,0.011304513
54.3,0.000278486,0.007374892,0.007369632,0.376444224,0.376630244,0.011835827
54.4,-6.56E-05,0.008172988,0.008172725,0.41438755,0.414616487,0.013776414
54.5,0.000188269,0.00891874,0.008916753,0.467718002,0.468299959,0.023339278
54.6,-4.48E-05,0.009314039,0.009313931,0.528970652,0.530232598,0.036560336
54.7,3.10E-05,0.008980555,0.008980502,0.566024131,0.566104547,0.009541563
54.8,-0.000188464,0.00890936,0.008907367,0.552934328,0.552991796,0.007972163
54.9,9.85E-05,0.007884135,0.00788352,0.537789098,0.537912871,0.011538747
55,5.86E-05,0.006753965,0.006753711,0.520859144,0.521198039,0.01879224
55.1,8.76E-05,0.006192428,0.006191808,0.506246633,0.506464602,0.014857309
55.2,0.000482493,0.005402134,0.005380544,0.490515641,0.490647723,0.011383935
55.3,0.000720501,0.004666896,0.004610943,0.473180089,0.4732645,0.008938147
55.4,0.000963043,0.004195069,0.004083033,0.45824566,0.458381444,0.011156339
55.5,0.00040225,0.003427889,0.003404206,0.442625784,0.44278674,0.011937855
55.6,0.000163335,0.002544607,0.00253936,0.42324395,0.423471517,0.013881102
55.7,-0.000218838,0.002290691,0.002280214,0.404604722,0.404695159,0.008555169
55.8,-0.000150383,0.002108462,0.002103092,0.387454364,0.38761071,0.011008117
55.9,2.46E-05,0.002026621,0.002026471,0.368306652,0.368441343,0.009961595
56,-4.11E-05,0.00199019,0.001989765,0.349141564,0.349391532,0.013214041
56.1,2.96E-05,0.001956339,0.001956115,0.325197093,0.325479714,0.01356079
56.2,0.000211843,0.001958716,0.001947227,0.300610158,0.300783832,0.010219906
56.3,0.000284833,0.001968766,0.001948053,0.270038019,0.270332032,0.012604587
56.4,0.000571803,0.002021105,0.001938533,0.23841096,0.238870281,0.014806263
56.5,-0.000103688,0.001986037,0.001983329,0.189483558,0.190909283,0.023288099
56.6,5.45E-05,0.002135214,0.002134517,0.111560684,0.115071038,0.02820563
56.7,-0.000246039,0.0024056,0.002392985,0.072615022,0.072802796,0.005225475
56.8,-0.00027732,0.002379243,0.002363026,0.072400563,0.072662256,0.006161332
56.9,-7.97E-05,0.002336723,0.002335365,0.072361695,0.07310917,0.010427651
57,-0.000226092,0.002352148,0.002341257,0.072121171,0.072346393,0.005704145
57.1,-0.000154916,0.002374521,0.002369463,0.070991258,0.071379658,0.007436191
57.2,0.000153361,0.00231618,0.002311097,0.071142614,0.071464653,0.006776811
57.3,0.000356009,0.002227484,0.00219885,0.070260998,0.07102911,0.010417613
57.4,0.000211843,0.002367365,0.002357868,0.069853571,0.070390483,0.008677488
57.5,-0.000332629,0.002303275,0.00227913,0.069283355,0.069515618,0.005677833
57.6,0.000397717,0.002288823,0.002254004,0.068643635,0.069305643,0.009556334
57.7,0.000130241,0.002278783,0.002275059,0.068375675,0.06935885,0.01163689
57.8,-0.00015537,0.002317772,0.002312559,0.067505033,0.068942021,0.014002599
57.9,-0.00027596,0.002305377,0.002288801,0.066472518,0.067502059,0.011744456
58,0.000596737,0.002371688,0.002295388,0.066047715,0.066383386,0.006667333
58.1,0.000532361,0.00222804,0.002163505,0.064733522,0.065018188,0.006077497
58.2,0.000344221,0.002165351,0.002137816,0.063391435,0.06407096,0.009306656
58.3,-0.000132702,0.002170692,0.002166632,0.062481926,0.063525096,0.011465026
58.4,-0.000776911,0.002368552,0.00223751,0.060303035,0.061472872,0.011935573
58.5,-8.19E-05,0.002126694,0.002125115,0.058217428,0.058757141,0.007945605
58.6,0.000146561,0.002062243,0.002057028,0.054610027,0.055413315,0.009401086
