"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)","Rotation(Rotary:Rotation) (deg)","Torque(Rotary:Torque) (N·m)","Force(Linear:External Load Cell) (lbf)",
35.457,1.872,5,2,3,4,0,0.350737329155163,0.248625870152681,5.02495095133781E-05,-0.16426012920112,0.74694046309176,
35.527,1.942,5,2,3,4,0,0.353944684854967,1.60556283753527,-0.000221407972276211,-0.082789302225362,0.756448191849347,
35.59,2.005,5,2,3,4.5,0,0.356856222706244,0.530108800160721,-0.000242656096816063,-0.123315843137785,0.768904361470425,
35.595,2.01,5,2,3,4.5,0,0.356998767212541,0.322554254827238,1.89431011676788E-05,-0.113090031106136,0.758263394295763,
35.665,2.08,5,2,3,4.5,0,0.353692795629121,2.25108112911538,0.000148946419358253,-0.109338742786232,0.713007991223885,
35.769,2.184,5,2,3,4.5,0,0.348877247027626,0.437442205614003,-0.000264239497482777,-0.105067640600961,0.650913920702767,
35.839,2.254,5,2,3,4.5,0,0.345613415927565,0.899806602887003,0.000271364115178585,-0.091870261047458,0.630519401068852,
35.909,2.324,5,2,3,4.5,0,0.342372025975996,0.242702658682157,0.000194376334547997,-0.114487425464855,0.605854934447261,
35.979,2.394,5,2,3,4.5,0,0.339118506479359,1.09577549559575,-2.84984707832336E-05,-0.126504175146006,0.592788280126649,
36.049,2.464,5,2,3,4.5,0,0.335864986982721,0.957865251168836,4.79863956570625E-05,-0.0981890510505504,0.565421708572958,
36.082,2.497,5,2,3,4.5,0,0.334331538304696,0.297296787047269,0.00020632054656744,-0.191814473084713,0.559143215700844,
36.152,2.567,5,2,3,4.5,0,0.331082191133144,0.317897642035946,0.000204644165933132,-0.124362836652036,0.543209611609356,
36.222,2.637,5,2,3,4.5,0,0.327843572797525,1.28060577050773,0.000550313852727413,-0.120710460282222,0.514181785924783,
36.292,2.707,5,2,3,4.5,0,0.32457369182609,-0.184867527814306,-8.18073749542236E-05,-0.14288988670773,0.508835551152185,
36.362,2.777,5,2,3,4.5,0,0.321351643581522,0.635441381499753,0.000176271423697472,-0.101899301433715,0.489709452016409,
36.432,2.847,5,2,3,4.5,0,0.318119820175327,1.45278868507855,9.86550003290176E-05,-0.0971157511665947,0.477179288483236,
36.502,2.917,5,2,3,4.5,0,0.314921882009286,0.275671477244507,-0.000179959461092949,-0.124673251814552,0.464493360547322,
36.572,2.987,5,2,3,4.5,0,0.311697479381278,0.79667194278546,0.000365241430699825,-0.113850811317999,0.454807794942479,
36.642,3.057,5,2,3,4.5,0,0.308409210377147,0.705420958527295,0.000103726051747799,-0.117901992252537,0.442780221902217,
36.712,3.127,5,2,3,4.5,0,0.305188503237071,-0.56246294583462,-0.000226018019020557,-0.16084345790386,0.427084618367504,
36.781,3.196,5,2,3,4.5,0,0.301998194465471,0.673606979937186,-0.000999541953206062,-0.11689393216545,0.414829615329338,
36.851,3.266,5,2,3,4.5,0,0.298777219104497,0.223144884958729,0.000265329144895077,-0.144574546623626,0.413679473331338,
36.921,3.336,5,2,3,4.5,0,0.295569684590761,0.375229858722337,-8.40285792946815E-05,-0.102102386607836,0.391736948902107,
36.991,3.406,5,2,3,4.5,0,0.292341139439989,0.773202614317346,0.000153598375618458,-0.106931183830849,0.385454404758532,
37.061,3.476,5,2,3,4.5,0,0.289119091195422,0.291373575576745,6.62589445710182E-05,-0.138101075166669,0.378234200820158,
37.131,3.546,5,2,3,4.5,0,0.285860713920293,-0.27712434043539,0.000358032993972301,-0.128965399095587,0.369000142434741,
37.201,3.616,5,2,3,4.5,0,0.282636966943369,1.18900088367742,-3.26475128531456E-05,-0.104246881866171,0.355428592587455,
37.271,3.686,5,2,3,4.5,0,0.279406395234699,-0.483170143224494,0.000489712692797184,-0.15218971452577,0.342573745258135,
37.341,3.756,5,2,3,4.5,0,0.276170846538249,0.257175411237494,0.00044994056224823,-0.113941305229783,0.34331161217701,
37.411,3.826,5,2,3,4.5,0,0.272937324399698,0.777710215499317,-7.08270817995071E-06,-0.0865174409399259,0.322377481810968,
37.481,3.896,5,2,3,4.5,0,0.269705143365638,0.307913864211415,0.00012954231351614,-0.0946229595733681,0.31961789073382,
37.551,3.966,5,2,3,4.5,0,0.266507890653004,-0.768490122172558,6.2151812016964E-05,-0.117593681599597,0.307688107004696,
37.596,4.011,5,2,3,4.75,0,0.264486220335391,0.0883825107787287,0.000287080183625221,-0.107067976953314,0.30142367716685,
37.612,4.027,5,2,3,4.75,0,0.264385935521741,-0.0172853466812772,0.00052671879529953,-0.118337625734849,0.314834130765621,
37.682,4.097,5,2,3,4.75,0,0.264521804307901,0.678338098533139,0.000545745715498924,-0.124002965514474,0.315572440064714,
37.752,4.167,5,2,3,4.75,0,0.264517930006037,0.512469550907305,0.000343490391969681,-0.092259595319089,0.32344894997984,
37.822,4.237,5,2,3,4.75,0,0.264554169629632,0.12042000678282,-0.000203512609004974,-0.128524504339335,0.32286193471498,
37.892,4.307,5,2,3,4.75,0,0.264559712861531,0.786520526900442,0.000353255309164524,-0.138634568344282,0.327641480429532,
37.962,4.377,5,2,3,4.75,0,0.264597412798906,0.525154164150786,-0.000523156486451626,-0.128638147856459,0.322666169827349,
38.032,4.447,5,2,3,4.75,0,0.264616575691975,0.208113338868438,0.000322326086461544,-0.121669064394264,0.3320418830149,
38.102,4.517,5,2,3,4.75,0,0.26460069105433,0.364109867376731,0.000120238400995731,-0.105399100859241,0.325259705340917,
38.172,4.587,5,2,3,4.75,0,0.264594790194567,0.753756599300909,-0.000306903384625912,-0.151160609342919,0.32807822611961,
38.242,4.657,5,2,3,4.75,0,0.264663722965435,0.145025548772009,-0.000262688845396042,-0.140535992746545,0.336105890369953,
38.312,4.727,5,2,3,4.75,0,0.264671143743622,0.982247275744042,-5.50691038370133E-05,-0.108645306880813,0.330348917207406,
38.382,4.797,5,2,3,4.75,0,0.264663246128283,0.436138354032441,-4.68548387289047E-05,-0.119551927760422,0.330801448886282,
38.452,4.867,5,2,3,4.75,0,0.264672663662046,0.164303925727959,0.00010716263204813,-0.12745646572932,0.337891290359641,
38.522,4.937,5,2,3,4.75,0,0.264655765745452,0.392310314440798,0.000174804590642452,-0.119094196927559,0.323978968046209,
38.592,5.007,5,2,3,4.75,0,0.26467066690647,1.04596836518009,0.000326097942888737,-0.116373066045295,0.33442621925214,
38.662,5.077,5,2,3,4.75,0,0.264700230809929,0.244788821212656,-0.000323709100484848,-0.130797374681829,0.333534613566254,
38.732,5.147,5,2,3,4.75,0,0.264696624728963,0.530239185318877,3.76766547560692E-05,-0.0945493017381946,0.338059650956984,
38.802,5.217,5,2,3,4.75,0,0.264685866090708,0.718832003366217,0.000389004126191139,-0.107766674132673,0.331047179455271,
38.872,5.287,5,2,3,4.75,0,0.264687117788233,0.26231631175908,0.000202045775949955,-0.124348105085001,0.340282821096201,
38.942,5.357,5,2,3,4.75,0,0.264702167960861,0.675003963774573,0.000395877286791801,-0.106762823064738,0.336535185445849,
39.012,5.427,5,2,3,4.75,0,0.264710721227286,0.706259148829728,-4.56813722848892E-05,-0.0988951140134271,0.335462622968018,
39.082,5.497,5,2,3,4.75,0,0.264694955798929,-0.261459495005483,-9.27876681089401E-05,-0.134062521289589,0.338976379182565,
39.152,5.567,5,2,3,4.75,0,0.264686074706962,0.949967635874804,0.000139642506837845,-0.107933982643996,0.335443717034532,
39.222,5.637,5,2,3,4.75,0,0.264724579307032,0.845864400312672,-8.76327976584435E-05,-0.12011804083647,0.334318976974258,
39.292,5.707,5,2,3,4.75,0,0.264729764911066,0.132676211649502,-0.000156071037054062,-0.152916822584411,0.339996112149212,
39.362,5.777,5,2,3,4.75,0,0.264671620580775,0.73073430566076,-8.00052657723427E-05,-0.117904096762114,0.334720634928174,
39.432,5.847,5,2,3,4.75,0,0.264714088889676,1.03648750153702,0.000517163425683975,-0.118640675113848,0.335261549517783,
39.502,5.917,5,2,3,4.75,0,0.264726754876541,-0.0387802713258827,-0.000239638611674309,-0.163244703330514,0.345156477381139,
39.572,5.987,5,2,3,4.75,0,0.264724996539541,1.43511218292281,-0.00021214596927166,-0.102009788186475,0.338824270237407,
39.642,6.057,5,2,3,4.75,0,0.264720705005168,0.811982885643229,0.000144671648740768,-0.100813374492301,0.339173634193032,
39.712,6.127,5,2,3,4.75,0,0.264731165620202,0.356137746278039,-0.000226856209337711,-0.183445890754222,0.338231573879232,
39.782,6.197,5,2,3,4.75,0,0.264735278340643,0.730212765028135,9.69367101788521E-05,-0.114742071123597,0.342549670461059,
39.852,6.267,5,2,3,4.75,0,0.264695134612861,0.46795233262255,0.000530239194631577,-0.103567125272999,0.336612089754108,
39.922,6.337,5,2,3,4.75,0,0.264739540072694,0.26173889177296,-0.000186623074114323,-0.127290209472785,0.339032375204776,
39.992,6.407,5,2,3,4.75,0,0.264723327609507,0.709164875211494,0.000218348577618599,-0.103392450978159,0.340246592484741,
40.062,6.477,5,2,3,4.75,0,0.264742073270067,0.881552680745137,-3.22284176945686E-05,-0.104144813151717,0.341577295460807,
40.132,6.547,5,2,3,4.75,0,0.264695492240725,-0.143814829446273,-7.51856714487076E-05,-0.132816651620369,0.33788381646229,
40.202,6.617,5,2,3,4.75,0,0.26472806617871,0.178739425380965,-3.91434878110886E-05,-0.138470416597324,0.342968930490979,
40.272,6.687,5,2,3,4.75,0,0.264741566630593,0.659711647367969,0.000465447083115578,-0.106739673459398,0.337632823897035,
40.342,6.757,5,2,3,4.75,0,0.264738586398389,-0.00873580559646444,5.69131225347519E-05,-0.0988624941149932,0.341554594370721,
40.412,6.827,5,2,3,4.75,0,0.264728483411219,1.11488623449121,0.00040463637560606,-0.123553652719916,0.333026388546367,
40.482,6.897,5,2,3,4.75,0,0.264730182143575,1.33892518910587,-0.000318009406328201,-0.10187299506401,0.343743584817378,
40.552,6.967,5,2,3,4.75,0,0.264728543015863,0.149235126735337,-4.29153442382813E-05,-0.132658813402141,0.339528120445908,
40.585,7,5,2,3,5,0,0.264725801202236,0.679884093979848,1.55903398990631E-05,-0.0881673764478108,0.338938381050237,
40.681,0.0959999999999965,6,3,3,5,0,0.26868784110295,2.15897332810362,0.000147228129208088,-0.0992739257371762,0.397549545556156,
40.726,0.140999999999998,6,3,3,5,0,0.270786252399805,-1.2356973967485,2.0577572286129E-05,-0.128830710482698,0.4062851578528,
40.823,0.238,6,3,3,5,0,0.275322344627571,0.527575602802258,0.000311806797981262,-0.213403584574046,0.455050079602408,
40.893,0.308,6,3,3,5,0,0.27851572303834,-0.000707805144276437,-0.000427602790296078,-0.10602834922258,0.47339251382526,
40.963,0.378,6,3,3,5,0,0.281795856008555,1.49274242282784,0.000284146517515183,-0.096651706805002,0.497204769883451,
41.033,0.448,6,3,3,5,0,0.285000201673834,1.26274300384033,0.000284439884126186,-0.145557352595797,0.512877416213216,
41.103,0.518000000000001,6,3,3,5,0,0.288265195064455,0.12751668467675,-0.000473535619676113,-0.1094039825831,0.524947550886993,
41.173,0.588000000000001,6,3,3,5,0,0.291495230331328,1.65378671960189,-3.60002741217613E-05,-0.0709556448773559,0.544518591388447,
41.284,0.698999999999998,6,3,3,5,0,0.296586420609331,-0.50909816324641,-0.000165291130542755,-0.118296587798109,0.561475583904165,
41.354,0.768999999999998,6,3,3,5,0,0.299845811163409,0.564381470304632,-8.54535028338432E-05,-0.113059515717278,0.579992595330567,
41.424,0.838999999999999,6,3,3,5,0,0.303053464886433,1.13641841203815,0.000240728259086609,-0.0861744058789753,0.589326817910392,
41.494,0.908999999999999,6,3,3,5,0,0.30631443496358,-0.0645034003849816,-6.8354420363903E-05,-0.139646837450523,0.604388467310899,
41.564,0.978999999999999,6,3,3,5,0,0.309538748184622,0.849664196350367,-0.000139391049742699,-0.0997379700987688,0.618227890021195,
41.634,1.049,6,3,3,5,0,0.312771882892987,1.18074936581125,-0.000281212851405144,-0.113326788433479,0.628461960528845,
41.704,1.119,6,3,3,5,0,0.3159565292234,-0.204127278319091,0.000256695784628391,-0.13400359502145,0.637829058943748,
41.774,1.189,6,3,3,5,0,0.319208558603935,0.862125292179865,-9.37515869736671E-05,-0.105868406494775,0.650839274861932,
41.844,1.259,6,3,3,5,0,0.322441752916944,0.889468922490334,-0.000161477364599705,-0.0806216573616867,0.656807496219706,
41.914,1.329,6,3,3,5,0,0.325669940439851,-0.338982784754918,-0.000113197602331638,-0.126735671199408,0.674434392083058,
42.041,1.456,6,3,3,5,0,0.331560071366987,0.189878043177737,4.65614721179008E-05,-0.0955710411375289,0.685916254200831,
42.097,1.512,6,3,3,5,0,0.334130938875074,1.09907237745198,-0.000343741849064827,-0.0294536637762794,0.688070552725203,
42.167,1.582,6,3,3,5,0,0.337307747194792,0.324863934771719,-0.000108168460428715,-0.105390682820936,0.70632292764913,
42.304,1.719,6,3,3,5,0,0.343630518430919,0.494737169398064,-2.22120434045792E-06,-0.125825470807622,0.723174028310787,
42.374,1.789,6,3,3,5,0,0.346915956214457,2.05174084874574,-0.000425297766923904,-0.0900288151681222,0.745232176958854,
42.379,1.794,6,3,3,5,0,0.34711539335352,2.28669490374318,5.02914190292358E-05,-0.0527253306719313,0.735132357205495,
42.449,1.864,6,3,3,5,0,0.350318219100375,0.0994838756731697,-0.000348645262420177,-0.111534798529188,0.744723858806291,
42.519,1.934,6,3,3,5,0,0.353514518138703,0.982228649292877,2.87080183625221E-05,-0.108229666239477,0.751743408391477,
42.586,2.001,6,3,3,5.5,0,0.356638784964672,0.937245769728993,0.00017430167645216,-0.118200832612384,0.769704045203842,
42.597,2.012,6,3,3,5.5,0,0.356988783434659,0.953171385475213,-0.000386112369596958,-0.112683860757894,0.765427718627773,
42.667,2.082,6,3,3,5.5,0,0.353700067395698,1.05351207790198,-0.0005742022767663,-0.105606395052515,0.70122964122801,
42.737,2.152,6,3,3,5.5,0,0.35042151394855,0.0152550635042737,0.000196387991309166,-0.103840711517929,0.67149200484359,
42.807,2.222,6,3,3,5.5,0,0.34715213961659,0.758934752724827,-0.000335234217345715,-0.118038785375002,0.642543295368362,
42.877,2.292,6,3,3,5.5,0,0.343892808667156,0.956263376368631,0.00022559892386198,-0.0830439478841044,0.613842272248344,
42.947,2.362,6,3,3,5.5,0,0.340656216889435,-0.173617151310544,-0.000351411290466785,-0.156407151716843,0.594147970648517,
43.017,2.432,6,3,3,5.5,0,0.337380762883779,0.9512528610052,-0.000443905591964722,-0.127747940305649,0.572324842311551,
43.087,2.502,6,3,3,5.5,0,0.334146048652346,1.08065081724963,-0.000140983611345291,-0.0950680633487732,0.5532156467567,
43.157,2.572,6,3,3,5.5,0,0.330911602641812,0.214371826459934,0.000248397700488567,-0.172551896932072,0.541407214906065,
43.227,2.642,6,3,3,5.5,0,0.327626164858274,-0.589881081949749,1.37044116854668E-05,-0.101890883395409,0.516199225979901,
43.297,2.712,6,3,3,5.5,0,0.32440548752052,0.833012149008705,0.000178995542228222,-0.0299576938198233,0.503869856498931,
43.367,2.782,6,3,3,5.5,0,0.321135427735153,0.0164099034765142,-0.000435062684118748,-0.147006307439137,0.491249354268802,
43.437,2.852,6,3,3,5.5,0,0.31792896610501,0.358819955245823,0.000556055456399918,-0.100182021619386,0.470832156827971,
43.507,2.922,6,3,3,5.5,0,0.31470116601229,1.19892878214846,4.63519245386124E-05,-0.0650903766879743,0.468771922307646,
43.577,2.992,6,3,3,5.5,0,0.311455097096161,-0.01044943910366,6.41215592622757E-06,-0.174256549688943,0.450930355623176,
43.647,3.062,6,3,3,5.5,0,0.30822464459678,-0.287480647283224,-5.49014657735825E-05,-0.112798556529807,0.430274691962183,
43.717,3.132,6,3,3,5.5,0,0.304957952473803,1.03654338089051,0.000345082953572273,-0.102449630687939,0.43244901401217,
43.787,3.202,6,3,3,5.5,0,0.301765378725728,-0.173095610677919,-0.000229496508836746,-0.0833196386386107,0.408049789255456,
43.857,3.272,6,3,3,5.5,0,0.298497613719158,-0.355150544366285,-0.000293366611003876,-0.154967667166597,0.407179883483375,
43.927,3.342,6,3,3,5.5,0,0.295274939625828,0.787992016542491,-4.584901034832E-05,-0.120957740157447,0.39105959494029,
43.997,3.412,6,3,3,5.5,0,0.292026814349479,0.359863036511072,0.000476595014333725,-0.112632300273272,0.387542299684007,
44.067,3.482,6,3,3,5.5,0,0.288779732154401,0.897292031979705,5.19677996635437E-06,-0.105409623407123,0.374160298118144,
44.163,3.578,6,3,3,5.5,0,0.284378376224559,0.130124387839873,4.59747388958931E-05,-0.111227540131036,0.361943432911322,
44.181,3.596,6,3,3,5.5,0,0.283530649174254,0.159684565838997,-0.000996231101453304,-0.138000058707003,0.362461483428661,
44.251,3.666,6,3,3,5.5,0,0.280328449276162,0.75880436756667,2.50618904829025E-05,-0.117951448227582,0.349220321754006,
44.321,3.736,6,3,3,5.5,0,0.277125921552527,-0.662580120847405,-0.000588493421673775,-0.14211016590968,0.341800511205064,
44.391,3.806,6,3,3,5.5,0,0.273884948833467,0.307429576481121,0.000131344422698021,-0.0965485858357592,0.3286180929666,
44.461,3.876,6,3,3,5.5,0,0.270667281530239,0.717900680807958,3.6042183637619E-06,-0.113204726878049,0.321446481002594,
44.531,3.946,6,3,3,5.5,0,0.267428991020162,-0.323951238664626,-0.000108964741230011,-0.0903066104322049,0.309944641925546,
44.601,4.016,6,3,3,5.75,0,0.26439192578847,0.104550270390096,-0.000135661102831364,-0.107230024190695,0.304079774556377,
44.605,4.02,6,3,3,5.75,0,0.264397588229657,0.27323141214187,0.000125309452414513,-0.131067804162394,0.300940248722288,
44.675,4.09,6,3,3,5.75,0,0.264536288236411,0.146105882939589,0.000318596139550209,-0.119715027252592,0.323041098702886,
44.745,4.16,6,3,3,5.75,0,0.264558997605802,-0.0522844484206305,7.71135091781616E-05,-0.127123953216251,0.321360123727591,
44.815,4.23,6,3,3,5.75,0,0.264560696338158,1.20738519097744,-0.000134781002998352,-0.0778636975618357,0.320126977230971,
44.885,4.3,6,3,3,5.75,0,0.264566239570057,0.336207443531307,-5.90924173593521E-06,-0.112380811378894,0.327315795457103,
44.935,4.35,6,3,3,5.75,0,0.264572110627498,1.26631928246404,0.00103353057056665,-0.0891785932992632,0.322417761693889,
45.005,4.42,6,3,3,5.75,0,0.264597233984974,0.391285859626713,3.98140400648117E-05,-0.151767760355705,0.326676299928599,
45.075,4.49,6,3,3,5.75,0,0.264653053734147,-0.0851787611783196,-0.000131302513182163,-0.0972030883140146,0.331596522552174,
45.145,4.56,6,3,3,5.75,0,0.264632817957484,1.48953867322743,0.000234148465096951,-0.0690657952777633,0.3221638354493,
45.215,4.63,6,3,3,5.75,0,0.264631804678535,0.393241636999056,8.90158116817474E-05,-0.0981469608590227,0.334236717537056,
45.285,4.7,6,3,3,5.75,0,0.264627036307009,0.09566545318431,-5.07105141878128E-05,-0.100830210568912,0.32826546936727,
45.355,4.77,6,3,3,5.75,0,0.264684793207115,1.4530308289437,-0.000195633620023727,-0.0898888652812927,0.328657860619796,
45.425,4.84,6,3,3,5.75,0,0.264667120430147,0.46128406310542,0.000251121819019318,-0.137202449577553,0.338732767381985,
45.495,4.91,6,3,3,5.75,0,0.264623430226043,-0.0248849387566663,0.000185617245733738,-0.106875414327074,0.33454852574057,
45.565,4.98,6,3,3,5.75,0,0.264630254957789,1.1017918393221,-0.000138762407004833,-0.0991308190859821,0.336462122860527,
45.635,5.05,6,3,3,5.75,0,0.264693733903725,-0.305641437169264,0.000485731288790703,-0.111690532237841,0.341174589764272,
45.705,5.12,6,3,3,5.75,0,0.264717754575286,0.272635365704584,-0.000161896459758282,-0.142324825886471,0.332046935462642,
45.775,5.19,6,3,3,5.75,0,0.264699902984387,1.32538375910879,0.000250409357249737,-0.0839594095498314,0.339068045020172,
45.845,5.26,6,3,3,5.75,0,0.264685240241945,0.754427151542856,7.41798430681229E-05,-0.127284948198845,0.336796096641233,
45.915,5.33,6,3,3,5.75,0,0.264694985601251,0.394657247287609,-0.00041209626942873,-0.13095416064527,0.339606538160173,
45.985,5.4,6,3,3,5.75,0,0.264674988243165,1.18523834054206,7.22100958228111E-05,-0.102272851883523,0.332498535814745,
46.055,5.47,6,3,3,5.75,0,0.26466965362752,0.356957310129306,0.000145845115184784,-0.107641455812878,0.338760474353474,
46.125,5.54,6,3,3,5.75,0,0.264734324666338,0.392831855073422,-5.51948323845863E-05,-0.0894206119005473,0.3399603026348,
